,YouTubeID,Title,Description,Duration,Duration_HHMMSS,Duration_Seconds
246,C3pJz-B04RU,Jesus Walk on Water - Ghana Sign Language - FGH - More Info,"Jesus Walk on Water - Matthew 14:22-33
Ghana Sign Language - Follow God How Story 52",PT2M9S,0:2:9,129.0
247,MXjJhf5TD1w,Jesus Walk on Water - Ghana Sign Language - FGH - Story,"Jesus Walk on Water - Matthew 14:22-33
Ghana Sign Language - Follow God How Story 52",PT4M10S,0:4:10,250.0
248,DuBU7AKanXQ,Jesus Walk on Water - Ghana Sign Language - FGH - Intro,"Jesus Walk on Water - Matthew 14:22-33
Ghana Sign Language - Follow God How Story 52",PT3M35S,0:3:35,215.0
249,7I0s-XHe8QY,Jesus Walk on Water - Ghana Sign Language - FGH - Topic,"Jesus Walk on Water - Matthew 14:22-33
Ghana Sign Language - Follow God How Story 52",PT16S,0:0:16,16.0
250,eI3sY5QT_Cs,Bleeding Woman and Jairus' Daughter - Ghana Sign Language - FGH - More Info,"Bleeding Woman and Jairus' Daughter - Mark 5:21-43
Ghana Sign Language - Follow God How Story 51",PT10M23S,0:10:23,623.0
251,u7aon97-18Q,Bleeding Woman and Jairus' Daughter - Ghana Sign Language - FGH - Story,"Bleeding Woman and Jairus' Daughter - Mark 5:21-43
Ghana Sign Language - Follow God How Story 51",PT5M24S,0:5:24,324.0
252,eu0HaECGl2Y,Bleeding Woman and Jairus' Daughter - Ghana Sign Language - FGH - Intro,"Bleeding Woman and Jairus' Daughter - Mark 5:21-43
Ghana Sign Language - Follow God How Story 51",PT3M34S,0:3:34,214.0
253,cVQ9f5JjzqU,Bleeding Woman and Jairus' Daughter - Ghana Sign Language - FGH - Topic,"Bleeding Woman and Jairus' Daughter - Mark 5:21-43
Ghana Sign Language - Follow God How Story 51",PT23S,0:0:23,23.0
254,22vgUJerFKA,Jesus Calms the Storm & Orders Bad Spirits Out - Ghana Sign Language - FGH - More Info,"Jesus Calms the Storm & Orders Bad Spirits Out - Mark 4:35-41, 5:1-20
Ghana Sign Language - Follow God How Story 50",PT13M51S,0:13:51,831.0
255,s3R6gsaf5Ic,Jesus Calms the Storm & Orders Bad Spirits Out - Ghana Sign Language - FGH - Story,"Jesus Calms the Storm & Orders Bad Spirits Out - Mark 4:35-41, 5:1-20
Ghana Sign Language - Follow God How Story 50",PT6M40S,0:6:40,400.0
256,Abdrae98CfA,Jesus Calms the Storm & Orders Bad Spirits Out - Ghana Sign Language - FGH - Intro,"Jesus Calms the Storm & Orders Bad Spirits Out - Mark 4:35-41, 5:1-20
Ghana Sign Language - Follow God How Story 50",PT3M44S,0:3:44,224.0
257,k65r06w0-Ho,Jesus Calms the Storm & Orders Bad Spirits Out - Ghana Sign Language - FGH - Topic,"Jesus Calms the Storm & Orders Bad Spirits Out - Mark 4:35-41, 5:1-20
Ghana Sign Language - Follow God How Story 50",PT34S,0:0:34,34.0
258,BmWZo9T1NWc,A Woman Washes Jesus' Feet - Ghana Sign Language - FGH - More Info,"A Woman Washes Jesus' Feet - Luke 7:36-50
Ghana Sign Language - Follow God How Story 49",PT9M4S,0:9:4,544.0
259,rWKOxuvX6bs,A Woman Washes Jesus' Feet - Ghana Sign Language - FGH - Story,"A Woman Washes Jesus' Feet - Luke 7:36-50
Ghana Sign Language - Follow God How Story 49",PT4M30S,0:4:30,270.0
260,F6t1F2_Vx_Y,A Woman Washes Jesus' Feet - Ghana Sign Language - FGH - Intro,"A Woman Washes Jesus' Feet - Luke 7:36-50
Ghana Sign Language - Follow God How Story 49",PT2M27S,0:2:27,147.0
261,76ISpMXv9Z0,A Woman Washes Jesus' Feet - Ghana Sign Language - FGH - Topic,"A Woman Washes Jesus' Feet - Luke 7:36-50
Ghana Sign Language - Follow God How Story 49",PT14S,0:0:14,14.0
262,rwImsEVYTwc,Jesus Heals a Roman Centurion's Servant - Ghana Sign Language - FGH - More Info,"Jesus Heals a Roman Centurion's Servant - Matthew 8:5-13
Ghana Sign Language - Follow God How Story 48",PT8M19S,0:8:19,499.0
263,EKtvDA58-WY,Jesus Heals a Roman Centurion's Servant - Ghana Sign Language - FGH - Story,"Jesus Heals a Roman Centurion's Servant - Matthew 8:5-13
Ghana Sign Language - Follow God How Story 48",PT5M30S,0:5:30,330.0
264,kUQWnSQRUBA,Jesus Heals a Roman Centurion's Servant - Ghana Sign Language - FGH - Intro,"Jesus Heals a Roman Centurion's Servant - Matthew 8:5-13
Ghana Sign Language - Follow God How Story 48",PT2M32S,0:2:32,152.0
265,5sGdgJvZ4Fc,Jesus Heals a Roman Centurion's Servant - Ghana Sign Language - FGH - Topic,"Jesus Heals a Roman Centurion's Servant - Matthew 8:5-13
Ghana Sign Language - Follow God How Story 48",PT17S,0:0:17,17.0
266,TXmgTPp7QWA,Jesus calls Matthew the Tax Collector - Ghana Sign Language - FGH - More Info,"Jesus calls Matthew the Tax Collector - Mark 2:13-17
Ghana Sign Language - Follow God How Story 47",PT7M14S,0:7:14,434.0
267,fXDOyv0FkFU,Jesus calls Matthew the Tax Collector - Ghana Sign Language - FGH - Story,"Jesus calls Matthew the Tax Collector - Mark 2:13-17
Ghana Sign Language - Follow God How Story 47",PT3M2S,0:3:2,182.0
268,qfukCnk4DY8,Jesus calls Matthew the Tax Collector - Ghana Sign Language - FGH - Intro,"Jesus calls Matthew the Tax Collector - Mark 2:13-17
Ghana Sign Language - Follow God How Story 47",PT3M28S,0:3:28,208.0
269,mAISUcLANEQ,Jesus calls Matthew the Tax Collector - Ghana Sign Language - FGH - Topic,"Jesus calls Matthew the Tax Collector - Mark 2:13-17
Ghana Sign Language - Follow God How Story 47",PT13S,0:0:13,13.0
270,iZfMwr2SXUs,Jesus Heals a Paralytic Man - Ghana Sign Language - FGH - More Info,"Jesus Heals a Paralytic Man - Mark 2:1-12
Ghana Sign Language - Follow God How Story 46",PT9M15S,0:9:15,555.0
271,o-DlNQ1Dss4,Jesus Heals a Paralytic Man - Ghana Sign Language - FGH - Story,"Jesus Heals a Paralytic Man - Mark 2:1-12
Ghana Sign Language - Follow God How Story 46",PT3M25S,0:3:25,205.0
272,61NsyaGEYzo,Jesus Heals a Paralytic Man - Ghana Sign Language - FGH - Intro,"Jesus Heals a Paralytic Man - Mark 2:1-12
Ghana Sign Language - Follow God How Story 46",PT3M46S,0:3:46,226.0
273,BMPceouNeHI,Jesus Heals a Paralytic Man - Ghana Sign Language - FGH - Topic,"Jesus Heals a Paralytic Man - Mark 2:1-12
Ghana Sign Language - Follow God How Story 46",PT16S,0:0:16,16.0
274,7Wcd85w_KOg,Three Men Catch Many Fish - Ghana Sign Language - FGH - More Info,"Three Men Catch Many Fish - Luke 5:1-11
Ghana Sign Language - Follow God How Story 45",PT6M42S,0:6:42,402.0
275,6JxASehfrcY,Three Men Catch Many Fish - Ghana Sign Language - FGH - Story,"Three Men Catch Many Fish - Luke 5:1-11
Ghana Sign Language - Follow God How Story 45",PT5M45S,0:5:45,345.0
276,rqC0gJB8BjI,Three Men Catch Many Fish - Ghana Sign Language - FGH - Intro,"Three Men Catch Many Fish - Luke 5:1-11
Ghana Sign Language - Follow God How Story 45",PT2M47S,0:2:47,167.0
277,QGKIBjXTVX8,Three Men Catch Many Fish - Ghana Sign Language - FGH - Topic,"Three Men Catch Many Fish - Luke 5:1-11
Ghana Sign Language - Follow God How Story 45",PT15S,0:0:15,15.0
278,FU-PNWKdxPo,The Samaritan Woman - Ghana Sign Language - FGH - More Info,"The Samaritan Woman - John 4:1-42
Ghana Sign Language - Follow God How Story 44",PT11M11S,0:11:11,671.0
279,kM7I0kePtXI,The Samaritan Woman - Ghana Sign Language - FGH - Story,"The Samaritan Woman - John 4:1-42
Ghana Sign Language - Follow God How Story 44",PT9M7S,0:9:7,547.0
280,ia4qHuF0xL4,The Samaritan Woman - Ghana Sign Language - FGH - Intro,"The Samaritan Woman - John 4:1-42
Ghana Sign Language - Follow God How Story 44",PT3M49S,0:3:49,229.0
281,ecYyYmxe0Zs,The Samaritan Woman - Ghana Sign Language - FGH - Topic,"The Samaritan Woman - John 4:1-42
Ghana Sign Language - Follow God How Story 44",PT12S,0:0:12,12.0
282,-qGvCBVlxfg,Nicodemus Meets Jesus - Ghana Sign Language - FGH - More Info,"Nicodemus Meets Jesus - John 3:1-18
Ghana Sign Language - Follow God How Story 43",PT6M26S,0:6:26,386.0
283,0GpA6HyuPio,Nicodemus Meets Jesus - Ghana Sign Language - FGH - Story,"Nicodemus Meets Jesus - John 3:1-18
Ghana Sign Language - Follow God How Story 43",PT3M56S,0:3:56,236.0
284,IkZdHsUmPpk,Nicodemus Meets Jesus - Ghana Sign Language - FGH - Intro,"Nicodemus Meets Jesus - John 3:1-18
Ghana Sign Language - Follow God How Story 43",PT3M39S,0:3:39,219.0
285,0kKLN97TSrA,Nicodemus Meets Jesus - Ghana Sign Language - FGH - Topic,"Nicodemus Meets Jesus - John 3:1-18
Ghana Sign Language - Follow God How Story 43",PT14S,0:0:14,14.0
286,riNBX3YQ5Wk,Jesus Goes to the Temple - Ghana Sign Language - FGH - More Info,"Jesus Goes to the Temple - John 2:13-21
Ghana Sign Language - Follow God How Story 42",PT12M12S,0:12:12,732.0
287,bdKC-viyutk,Jesus Goes to the Temple - Ghana Sign Language - FGH - Story,"Jesus Goes to the Temple - John 2:13-21
Ghana Sign Language - Follow God How Story 42",PT3M2S,0:3:2,182.0
288,r5n3eUgVSlQ,Jesus Goes to the Temple - Ghana Sign Language - FGH - Intro,"Jesus Goes to the Temple - John 2:13-21
Ghana Sign Language - Follow God How Story 42",PT3M58S,0:3:58,238.0
289,EDJfpwmtdeU,Jesus Goes to the Temple - Ghana Sign Language - FGH - Topic,"Jesus Goes to the Temple - John 2:13-21
Ghana Sign Language - Follow God How Story 42",PT16S,0:0:16,16.0
290,wEAILYS1-Wo,Jesus - God's Lamb - Ghana Sign Language - FGH - More Info,"Jesus - God's Lamb - John 1:29-34
Ghana Sign Language - Follow God How Story 41",PT6M33S,0:6:33,393.0
291,b_CchE1LJgo,Jesus - God's Lamb - Ghana Sign Language - FGH - Story,"Jesus - God's Lamb - John 1:29-34
Ghana Sign Language - Follow God How Story 41",PT1M39S,0:1:39,99.0
292,JHadkw1unYk,Jesus - God's Lamb - Ghana Sign Language - FGH - Intro,"Jesus - God's Lamb - John 1:29-34
Ghana Sign Language - Follow God How Story 41",PT1M55S,0:1:55,115.0
293,dWVScNR3f68,Jesus - God's Lamb - Ghana Sign Language - FGH - Topic,"Jesus - God's Lamb - John 1:29-34
Ghana Sign Language - Follow God How Story 41",PT14S,0:0:14,14.0
294,3CI2KA8ercE,The Devil Tempts Jesus - Ghana Sign Language - FGH - More Info,"The Devil Tempts Jesus - Matthew 4:1-11
Ghana Sign Language - Follow God How Story 40",PT3M6S,0:3:6,186.0
295,uoxUgx2-X-w,The Devil Tempts Jesus - Ghana Sign Language - FGH - Story,"The Devil Tempts Jesus - Matthew 4:1-11
Ghana Sign Language - Follow God How Story 40",PT3M49S,0:3:49,229.0
296,hMwpIX7a4u0,The Devil Tempts Jesus - Ghana Sign Language - FGH - Intro,"The Devil Tempts Jesus - Matthew 4:1-11
Ghana Sign Language - Follow God How Story 40",PT2M24S,0:2:24,144.0
297,5Ln0xFb8u5U,The Devil Tempts Jesus - Ghana Sign Language - FGH - Topic,"The Devil Tempts Jesus - Matthew 4:1-11
Ghana Sign Language - Follow God How Story 40",PT15S,0:0:15,15.0
298,xswrKcrV_l8,John the Baptist Baptizes Jesus - Ghana Sign Language - FGH - More Info,"John the Baptist Baptizes Jesus - Matthew 3:1-17
Ghana Sign Language - Follow God How Story 39",PT12M38S,0:12:38,758.0
299,jUx6niuJSJQ,John the Baptist Baptizes Jesus - Ghana Sign Language - FGH - Story,"John the Baptist Baptizes Jesus - Matthew 3:1-17
Ghana Sign Language - Follow God How Story 39",PT7M23S,0:7:23,443.0
300,xXTIKqyymsw,John the Baptist Baptizes Jesus - Ghana Sign Language - FGH - Intro,"John the Baptist Baptizes Jesus - Matthew 3:1-17
Ghana Sign Language - Follow God How Story 39",PT5M25S,0:5:25,325.0
301,CDaSpQ9sZeM,John the Baptist Baptizes Jesus - Ghana Sign Language - FGH - Topic,"John the Baptist Baptizes Jesus - Matthew 3:1-17
Ghana Sign Language - Follow God How Story 39",PT16S,0:0:16,16.0
302,wX4z8fiOOH4,Jesus is Born - Ghana Sign Language - FGH - More Info,"Jesus is Born - Matt. 1:18-25; Luke 1:26-56, 2:1-20
Ghana Sign Language - Follow God How Story 38",PT8M53S,0:8:53,533.0
303,emOvWViztF8,Jesus is Born - Ghana Sign Language - FGH - Story,"Jesus is Born - Matt. 1:18-25; Luke 1:26-56, 2:1-20
Ghana Sign Language - Follow God How Story 38",PT11M13S,0:11:13,673.0
304,w3--mcsb1Sk,Jesus is Born - Ghana Sign Language - FGH - Intro,"Jesus is Born - Matt. 1:18-25; Luke 1:26-56, 2:1-20
Ghana Sign Language - Follow God How Story 38",PT4M19S,0:4:19,259.0
305,2-H3HRYqlzU,Jesus is Born - Ghana Sign Language - FGH - Topic,"Jesus is Born - Matt. 1:18-25; Luke 1:26-56, 2:1-20
Ghana Sign Language - Follow God How Story 38",PT14S,0:0:14,14.0
306,Md64HP5wX3k,Daniel Thrown into the Lions' Den - Ghana Sign Language - FGH - Story,"Daniel Thrown into the Lions' Den - Daniel 6:1-28
Ghana Sign Language - Follow God How Story 37",PT14M29S,0:14:29,869.0
307,SFVTCEmuZD0,Daniel Thrown into the Lions' Den - Ghana Sign Language - FGH - More Info,"Daniel Thrown into the Lions' Den - Daniel 6:1-28
Ghana Sign Language - Follow God How Story 37",PT6M11S,0:6:11,371.0
308,UPDggCo0V34,Daniel Thrown into the Lions' Den - Ghana Sign Language - FGH - Intro,"Daniel Thrown into the Lions' Den - Daniel 6:1-28
Ghana Sign Language - Follow God How Story 37",PT4M28S,0:4:28,268.0
309,Gt4Qs4EnU50,Daniel Thrown into the Lions' Den - Ghana Sign Language - FGH - Topic,"Daniel Thrown into the Lions' Den - Daniel 6:1-28
Ghana Sign Language - Follow God How Story 37",PT18S,0:0:18,18.0
310,bFR_Y257jQs,Three Men Refuse to Worship the Tall Gold Statue - Ghana Sign Language - FGH - More Info,"Three Men Refuse to Worship the Tall Gold Statue - Daniel 3:1-30
Ghana Sign Language - Follow God How Story 36",PT8M38S,0:8:38,518.0
311,buUhArITJB8,Three Men Refuse to Worship the Tall Gold Statue - Ghana Sign Language - FGH - Story,"Three Men Refuse to Worship the Tall Gold Statue - Daniel 3:1-30
Ghana Sign Language - Follow God How Story 36",PT12M33S,0:12:33,753.0
312,92jmm9ye-lA,Three Men Refuse to Worship the Tall Gold Statue - Ghana Sign Language - FGH - Intro,"Three Men Refuse to Worship the Tall Gold Statue - Daniel 3:1-30
Ghana Sign Language - Follow God How Story 36",PT4M59S,0:4:59,299.0
313,ZOZPqCkuAiQ,Three Men Refuse to Worship the Tall Gold Statue - Ghana Sign Language - FGH - Topic,"Three Men Refuse to Worship the Tall Gold Statue - Daniel 3:1-30
Ghana Sign Language - Follow God How Story 36",PT20S,0:0:20,20.0
314,R7-Cx5oYkqA,God Promises a Saviour - Ghana Sign Language - FGH - More Info,"God Promises a Saviour - Micah 1:1, 5:2; Isaiah 7:14, 53:2-12
Ghana Sign Language - Follow God How Story 35",PT6M15S,0:6:15,375.0
315,JYdKLzuPrv0,God Promises a Saviour - Ghana Sign Language - FGH - Story,"God Promises a Saviour - Micah 1:1, 5:2; Isaiah 7:14, 53:2-12
Ghana Sign Language - Follow God How Story 35",PT4M21S,0:4:21,261.0
316,-rLxrL2NfjQ,God Promises a Saviour - Ghana Sign Language - FGH - Intro,"God Promises a Saviour - Micah 1:1, 5:2; Isaiah 7:14, 53:2-12
Ghana Sign Language - Follow God How Story 35",PT4M38S,0:4:38,278.0
317,O7Eakj3lCzE,God Promises a Saviour - Ghana Sign Language - FGH - Topic,"God Promises a Saviour - Micah 1:1, 5:2; Isaiah 7:14, 53:2-12
Ghana Sign Language - Follow God How Story 35",PT13S,0:0:13,13.0
318,RqXTyQBNef4,God's Angelic Army Protects Elisha - Ghana Sign Language - FGH - Story,"God's Angelic Army Protects Elisha - 2 Kings 6:8-23
Ghana Sign Language - Follow God How Story 34",PT6M22S,0:6:22,382.0
319,vqc80ilbtxg,God's Angelic Army Protects Elisha - Ghana Sign Language - FGH - More Info,"God's Angelic Army Protects Elisha - 2 Kings 6:8-23
Ghana Sign Language - Follow God How Story 34",PT3M54S,0:3:54,234.0
320,7B_3JTfiSSo,God's Angelic Army Protects Elisha - Ghana Sign Language - FGH - Intro,"God's Angelic Army Protects Elisha - 2 Kings 6:8-23
Ghana Sign Language - Follow God How Story 34",PT8M9S,0:8:9,489.0
321,YrziVc53Tl4,God's Angelic Army Protects Elisha - Ghana Sign Language - FGH - Topic,"God's Angelic Army Protects Elisha - 2 Kings 6:8-23
Ghana Sign Language - Follow God How Story 34",PT16S,0:0:16,16.0
322,tGVL_tVBeUM,David and Bathsheba - Ghana Sign Language - FGH - Story,"David and Bathsheba - 2 Samuel 11:1-27, 12:1-25
Ghana Sign Language - Follow God How Story 33",PT18M31S,0:18:31,1111.0
323,QBkGnh2v0xg,David and Bathsheba - Ghana Sign Language - FGH - More Info,"David and Bathsheba - 2 Samuel 11:1-27, 12:1-25
Ghana Sign Language - Follow God How Story 33",PT6M35S,0:6:35,395.0
324,81vIiugpMlY,David and Bathsheba - Ghana Sign Language - FGH - Intro,"David and Bathsheba - 2 Samuel 11:1-27, 12:1-25
Ghana Sign Language - Follow God How Story 33",PT3M25S,0:3:25,205.0
325,T5OpMH2RSuE,David and Bathsheba - Ghana Sign Language - FGH - Topic,"David and Bathsheba - 2 Samuel 11:1-27, 12:1-25
Ghana Sign Language - Follow God How Story 33",PT14S,0:0:14,14.0
326,XGPjRuB3Z98,David Defeats Goliath - Ghana Sign Language - FGH - Story,"David Defeats Goliath - 1 Samuel 17:1-58
Ghana Sign Language - Follow God How Story 32",PT21M3S,0:21:3,1263.0
327,YBQQ65YXX8w,David Defeats Goliath - Ghana Sign Language - FGH - More Info,"David Defeats Goliath - 1 Samuel 17:1-58
Ghana Sign Language - Follow God How Story 32",PT10M48S,0:10:48,648.0
328,qMrk34L9G3o,David Defeats Goliath - Ghana Sign Language - FGH - Intro,"David Defeats Goliath - 1 Samuel 17:1-58
Ghana Sign Language - Follow God How Story 32",PT4M33S,0:4:33,273.0
329,2afhXl72uRQ,David Defeats Goliath - Ghana Sign Language - FGH - Topic,"David Defeats Goliath - 1 Samuel 17:1-58
Ghana Sign Language - Follow God How Story 32",PT13S,0:0:13,13.0
330,OFM4DI-6NdI,Samuel Anoints David as King - Ghana Sign Language - FGH - More Info,"Samuel Anoints David as King - 1 Samuel 16:1-13
Ghana Sign Language - Follow God How Story 31",PT6M28S,0:6:28,388.0
331,zZRT01Jf_JM,Samuel Anoints David as King - Ghana Sign Language - FGH - Story,"Samuel Anoints David as King - 1 Samuel 16:1-13
Ghana Sign Language - Follow God How Story 31",PT5M19S,0:5:19,319.0
332,mXuJdfSTl6Y,Samuel Anoints David as King - Ghana Sign Language - FGH - Intro,"Samuel Anoints David as King - 1 Samuel 16:1-13
Ghana Sign Language - Follow God How Story 31",PT3M46S,0:3:46,226.0
333,CVIaSdXXHDc,Samuel Anoints David as King - Ghana Sign Language - FGH - Topic,"Samuel Anoints David as King - 1 Samuel 16:1-13
Ghana Sign Language - Follow God How Story 31",PT18S,0:0:18,18.0
334,N7fFIwHaX04,The Lord Calls Samuel - Ghana Sign Language - FGH - Story,"The Lord Calls Samuel - 1 Samuel 1:1-28, 2:1, 11-26, 3:1-21
Ghana Sign Language - Follow God How Story 30",PT21M26S,0:21:26,1286.0
335,EHLQ-V3izdE,The Lord Calls Samuel - Ghana Sign Language - FGH - More Info,"The Lord Calls Samuel - 1 Samuel 1:1-28, 2:1, 11-26, 3:1-21
Ghana Sign Language - Follow God How Story 30",PT9M43S,0:9:43,583.0
336,c7YogaIZbO4,The Lord Calls Samuel - Ghana Sign Language - FGH - Intro,"The Lord Calls Samuel - 1 Samuel 1:1-28, 2:1, 11-26, 3:1-21
Ghana Sign Language - Follow God How Story 30",PT4M19S,0:4:19,259.0
337,oj_1NJ9pUTA,The Lord Calls Samuel - Ghana Sign Language - FGH - Topic,"The Lord Calls Samuel - 1 Samuel 1:1-28, 2:1, 11-26, 3:1-21
Ghana Sign Language - Follow God How Story 30",PT14S,0:0:14,14.0
338,6Jxhf-V1JvY,Achan's Sin and Defeat of Ai - Ghana Sign Language - FGH - Story,"Achan's Sin and Defeat of Ai - Joshua 7:2-24, 8:1-29
Ghana Sign Language - Follow God How Story 29",PT19M26S,0:19:26,1166.0
339,w7JAGwKvCEc,Achan's Sin and Defeat of Ai - Ghana Sign Language - FGH - More Info,"Achan's Sin and Defeat of Ai - Joshua 7:2-24, 8:1-29
Ghana Sign Language - Follow God How Story 29",PT7M56S,0:7:56,476.0
340,L7uoFTOoqzg,Achan's Sin and Defeat of Ai - Ghana Sign Language - FGH - Intro,"Achan's Sin and Defeat of Ai - Joshua 7:2-24, 8:1-29
Ghana Sign Language - Follow God How Story 29",PT3M35S,0:3:35,215.0
341,6vBZfz331vI,Achan's Sin and Defeat of Ai - Ghana Sign Language - FGH - Topic,"Achan's Sin and Defeat of Ai - Joshua 7:2-24, 8:1-29
Ghana Sign Language - Follow God How Story 29",PT20S,0:0:20,20.0
342,Yfx-ohHBpMI,Israelites Capture the City of Jericho - Ghana Sign Language - FGH - More Info,"Israelites Capture the City of Jericho - Joshua 6:1-27, 7:1
Ghana Sign Language - Follow God How Story 28",PT7M58S,0:7:58,478.0
343,0RlfXhgpRPI,Israelites Capture the City of Jericho - Ghana Sign Language - FGH - Story,"Israelites Capture the City of Jericho - Joshua 6:1-27, 7:1
Ghana Sign Language - Follow God How Story 28",PT13M40S,0:13:40,820.0
344,3a10Z8k2Ptg,Israelites Capture the City of Jericho - Ghana Sign Language - FGH - Intro,"Israelites Capture the City of Jericho - Joshua 6:1-27, 7:1
Ghana Sign Language - Follow God How Story 28",PT4M7S,0:4:7,247.0
345,IyH5e-Y_aVo,Israelites Capture the City of Jericho - Ghana Sign Language - FGH - Topic,"Israelites Capture the City of Jericho - Joshua 6:1-27, 7:1
Ghana Sign Language - Follow God How Story 28",PT19S,0:0:19,19.0
346,W924ZT1eAUg,Moses Sends 12 Spies - Ghana Sign Language - FGH - Story,"Moses Sends 12 Spies - Numbers 13:1-33, 14:1-45
Ghana Sign Language - Follow God How Story 27",PT21M47S,0:21:47,1307.0
347,jXu1fS9hz2o,Moses Sends 12 Spies - Ghana Sign Language - FGH - More Info,"Moses Sends 12 Spies - Numbers 13:1-33, 14:1-45
Ghana Sign Language - Follow God How Story 27",PT14M37S,0:14:37,877.0
348,YN_H67DCv_M,Moses Sends 12 Spies - Ghana Sign Language - FGH - Intro,"Moses Sends 12 Spies - Numbers 13:1-33, 14:1-45
Ghana Sign Language - Follow God How Story 27",PT2M37S,0:2:37,157.0
349,rWhhY6XNHrk,Moses Sends 12 Spies - Ghana Sign Language - FGH - Topic,"Moses Sends 12 Spies - Numbers 13:1-33, 14:1-45
Ghana Sign Language - Follow God How Story 27",PT19S,0:0:19,19.0
350,nMZE4vs2-qg,Miriam & Aaron Criticize Moses - Ghana Sign Language - FGH - More Info,"Miriam & Aaron Criticize Moses - Numbers 12:1-16
Ghana Sign Language - Follow God How Story 26",PT7M33S,0:7:33,453.0
351,CUKqZL17f-w,Miriam & Aaron Criticize Moses - Ghana Sign Language - FGH - Intro,"Miriam & Aaron Criticize Moses - Numbers 12:1-16
Ghana Sign Language - Follow God How Story 26",PT4M49S,0:4:49,289.0
352,8ySA5kdxxwc,Miriam & Aaron Criticize Moses - Ghana Sign Language - FGH - Story,"Miriam & Aaron Criticize Moses - Numbers 12:1-16
Ghana Sign Language - Follow God How Story 26",PT4M14S,0:4:14,254.0
353,SfHw62hgHBg,Miriam & Aaron Criticize Moses - Ghana Sign Language - FGH - Topic,"Miriam & Aaron Criticize Moses - Numbers 12:1-16
Ghana Sign Language - Follow God How Story 26",PT20S,0:0:20,20.0
354,EKZM2M5uXYQ,Instructions for Sacrifices - Ghana Sign Language - FGH - Story,"Instructions for Sacrifices - Leviticus 1:1-17
Ghana Sign Language - Follow God How Story 25",PT8M20S,0:8:20,500.0
355,TwG7xwIOfWA,Instructions for Sacrifices - Ghana Sign Language - FGH - More Info,"Instructions for Sacrifices - Leviticus 1:1-17
Ghana Sign Language - Follow God How Story 25",PT1M39S,0:1:39,99.0
356,G6GQVz8ysA8,Instructions for Sacrifices - Ghana Sign Language - FGH - Intro,"Instructions for Sacrifices - Leviticus 1:1-17
Ghana Sign Language - Follow God How Story 25",PT3M37S,0:3:37,217.0
357,N0sGaaNLLYE,Instructions for Sacrifices - Ghana Sign Language - FGH - Topic,"Instructions for Sacrifices - Leviticus 1:1-17
Ghana Sign Language - Follow God How Story 25",PT13S,0:0:13,13.0
358,f7SGkmO4eP0,The Ten Commandments - Ghana Sign Language - FGH - More Info,"The Ten Commandments - Exodus 19:1-25, 20:1-20
Ghana Sign Language - Follow God How Story 23",PT8M37S,0:8:37,517.0
359,ZJINez3gHGk,The Ten Commandments - Ghana Sign Language - FGH - Story,"The Ten Commandments - Exodus 19:1-25, 20:1-20
Ghana Sign Language - Follow God How Story 23",PT10M57S,0:10:57,657.0
360,mXYSEnkfevw,The Ten Commandments - Ghana Sign Language - FGH - Intro,"The Ten Commandments - Exodus 19:1-25, 20:1-20
Ghana Sign Language - Follow God How Story 23",PT2M53S,0:2:53,173.0
361,CsV1KHi0T3Q,The Ten Commandments - Ghana Sign Language - FGH - Topic,"The Ten Commandments - Exodus 19:1-25, 20:1-20
Ghana Sign Language - Follow God How Story 23",PT13S,0:0:13,13.0
362,zVTvAqpoEow,God Provides Food and Water to the Israelites - Ghana Sign Language - FGH - More Info,"God Provides Food and Water to the Israelites - Exodus 15:22-27, 16:1-35
Ghana Sign Language - Follow God How Story 22",PT18M33S,0:18:33,1113.0
363,yTdPcFC4D0c,God Provides Food and Water to the Israelites - Ghana Sign Language - FGH - Story,"God Provides Food and Water to the Israelites - Exodus 15:22-27, 16:1-35
Ghana Sign Language - Follow God How Story 22",PT15M39S,0:15:39,939.0
364,YOpIOLO3k68,God Provides Food and Water to the Israelites - Ghana Sign Language - FGH - Intro,"God Provides Food and Water to the Israelites - Exodus 15:22-27, 16:1-35
Ghana Sign Language - Follow God How Story 22",PT3M32S,0:3:32,212.0
365,5LyIoQNbrSE,God Provides Food and Water to the Israelites - Ghana Sign Language - FGH - Topic,"God Provides Food and Water to the Israelites - Exodus 15:22-27, 16:1-35
Ghana Sign Language - Follow God How Story 22",PT17S,0:0:17,17.0
366,nfu6qJalowg,Israelites Crossing the Red Sea - Ghana Sign Language - FGH - Story,"Israelites Crossing the Red Sea - Exodus 13:17-22, 14:1-31 
Ghana Sign Language - Follow God How Story 21",PT11M14S,0:11:14,674.0
367,G9VBYj0Bw5I,Israelites Crossing the Red Sea - Ghana Sign Language - FGH - More Info,"Israelites Crossing the Red Sea - Exodus 13:17-22, 14:1-31 
Ghana Sign Language - Follow God How Story 21",PT9M46S,0:9:46,586.0
368,okNxyv1U5Ds,Israelites Crossing the Red Sea - Ghana Sign Language - FGH - Intro,"Israelites Crossing the Red Sea - Exodus 13:17-22, 14:1-31 
Ghana Sign Language - Follow God How Story 21",PT2M48S,0:2:48,168.0
369,DBIYuUtPD5c,Israelites Crossing the Red Sea - Ghana Sign Language - FGH - Topic,"Israelites Crossing the Red Sea - Exodus 13:17-22, 14:1-31 
Ghana Sign Language - Follow God How Story 21",PT18S,0:0:18,18.0
